PCI,R,AR,YSM,RT,AT,AADT,PC_结构型,PC_环境型,PC_效率型,S,cluster,priority_raw,priority
42.13,19.57,75.32,12,3,2,55410,1.037328699314123,1.1360478764783517,3.224640929386136,1.7866807876343256,2,3,中
42.61,17.62,92.78,17,1,1,2691,0.5486859925830854,2.5305893081071993,-1.0146285313391654,0.7039914845578408,1,2,高
82.55,15.31,51.47,0,3,1,23324,-0.9976075778266312,-1.502490347860801,1.8184444856660966,-0.2455866820092113,3,4,低
13.14,18.3,79.54,14,1,1,9127,1.4391129841063797,1.5854169921242576,-0.690633352446194,0.791085534479492,1,2,高
99.81,13.69,40.32,6,1,1,1563,-1.817873738086403,-1.0885848646365883,-1.0714132674782693,-1.327996769891306,0,1,紧急
88.17,13.09,40.19,1,3,2,14020,-1.678576296632525,-1.8031717268343128,1.1410237052748722,-0.7973846464172376,0,1,紧急
100.0,14.58,54.81,2,1,1,1055,-1.6049040979995772,-1.0876486425495397,-1.0969865351721209,-1.2644985734539635,0,1,紧急
30.03,18.28,79.31,7,1,2,3863,1.0191984778980112,0.583112071756463,-1.1646761771619045,0.15741009084780716,3,4,低
67.53,14.47,51.21,7,2,1,11414,-0.8339452340145916,-0.519410917338433,0.3216894691513539,-0.3497165979423705,3,4,低
92.46,13.47,69.55,7,2,1,5229,-1.6910666171109274,0.20017170259040637,0.010329900870895616,-0.49741954634485386,3,4,低
35.34,19.76,76.67,6,2,2,18625,1.2506357751140924,0.3376325963455992,0.4756515942009976,0.6895798122888926,1,2,高
89.82,15.68,33.62,0,3,2,45881,-1.0857683053035592,-2.2028474779442133,2.744940795813867,-0.20762300314359838,3,4,低
72.77,19.32,86.84,5,2,2,10523,0.2233033953837942,0.5947623554651847,0.06778817913094543,0.2974254254367706,1,2,高
50.07,18.28,68.85,6,2,2,21851,0.5267724219131235,0.03080947269000872,0.6380519122725834,0.39625819666017287,1,2,高
93.49,13.06,41.54,7,1,1,1797,-1.8166363039222466,-0.8988200740839009,-1.0596334551940934,-1.259847267381223,0,1,紧急
82.6,15.87,44.21,1,3,2,28965,-0.8618952013562099,-1.645444238714687,1.8933711180398598,-0.22357777235627863,3,4,低
86.93,11.45,43.13,8,1,1,2210,-2.049148274412781,-0.6945380769132377,-1.0388425899233045,-1.2623983911192758,0,1,紧急
75.9,15.47,44.02,3,3,1,43133,-0.7950767283781747,-1.3691045316776245,2.8156509024919005,0.19384448076026162,1,2,高
47.07,11.84,41.73,10,2,1,10805,-0.9743324231771977,-0.46567355908631164,0.2910317525656143,-0.38883396389149877,3,4,低
16.26,22.02,75.64,5,1,2,726,2.272127245976796,0.15532258756971004,-1.3225961392792525,0.38268012374856064,1,2,高
33.92,18.92,89.73,15,1,2,4503,1.0801167635671263,2.127125953928946,-1.1324578871539024,0.7081593715573735,1,2,高
30.56,19.38,70.47,5,1,2,2652,1.2751664532488118,-0.047525948146326075,-1.225639222786421,0.011173478218717836,3,4,低
84.13,14.87,47.45,7,2,1,9231,-1.1440280759671975,-0.6669371251319137,0.211794895577184,-0.5395396996926995,3,4,低
36.41,20.19,79.89,11,3,2,16655,1.3294946785552861,1.1734577516502,1.2736724461671936,1.2586947265259791,2,3,中
88.77,12.84,35.24,2,2,1,12880,-1.7544539597551676,-1.8554911655597572,0.3954894897009338,-1.0845766769883585,0,1,紧急
11.13,18.73,89.04,10,1,2,1568,1.593654135672995,1.3905671033364477,-1.2802089514874746,0.5843951008003823,1,2,高
58.27,12.91,51.12,7,1,1,1280,-0.9878855029963156,-0.5229421297590218,-1.0856597925911826,-0.8633912515260436,0,1,紧急
62.1,14.7,42.77,2,3,1,40678,-0.6442747948651996,-1.5600463930371748,2.6920635556643298,0.13977690350096728,3,4,低
78.26,14.47,42.79,1,1,2,1956,-1.0976044945294547,-1.7011589235728632,-1.2606766131701233,-1.3541574895253388,0,1,紧急
31.69,19.82,78.45,8,2,2,12017,1.3549964019023997,0.6912666196999909,0.14299774986837543,0.7347710338480082,1,2,高
97.2,13.74,63.95,1,1,1,1948,-1.7415135308409975,-0.8709316477989129,-1.0520319523953305,-1.2227304692893821,0,1,紧急
100.0,12.02,34.18,6,3,1,31406,-2.230920026660312,-1.3294920231078575,2.2253010791733985,-0.468530107529166,3,4,低
66.4,13.84,47.81,3,1,1,1839,-0.9602373023734685,-1.220401253077281,-1.0575191299123183,-1.079661424600963,0,1,紧急
85.92,11.67,33.0,6,1,1,2515,-1.9705321504763966,-1.3757901415111307,-1.023488561091366,-1.4602746808438793,0,1,紧急
43.55,17.47,68.29,6,1,2,3660,0.4889075427897769,0.008837484295235482,-1.1748954160238176,-0.21741572546847582,3,4,低
37.72,20.93,82.74,13,1,2,1776,1.4782628803219926,1.569073967116034,-1.2697380072348738,0.6091404452695435,1,2,高
96.61,15.88,45.04,5,3,1,29271,-1.2037057669716194,-1.045289635430426,2.1178228773498287,-0.06291858784392723,3,4,低
25.39,19.12,84.47,13,1,1,3239,1.3386247698475933,1.6369517169784602,-0.9870416205198137,0.677626148889274,1,2,高
78.29,13.02,54.16,12,2,1,9792,-1.4529209938769174,0.30582060070440176,0.24003624041232338,-0.30663687642823,3,4,低
79.68,15.29,90.3,6,3,1,31392,-0.9319762324251507,0.8724150995969668,2.2245963040794736,0.7088591171031386,1,2,高
87.83,13.74,44.59,3,2,1,9749,-1.5112724058620353,-1.3467401863472297,0.23787157405241074,-0.8832223686106481,0,1,紧急
79.05,16.02,62.84,7,2,1,260,-0.7379834179241515,-0.06309980121125713,-0.23981491639435856,-0.34771023593705236,3,4,低
26.66,18.47,82.6,10,1,2,6084,1.1484687716885826,1.1378892367965492,-1.0528686426185097,0.4241936977983173,1,2,高
62.66,11.52,37.62,0,1,2,1250,-1.4356643649985326,-2.0459047036958293,-1.2962174143352008,-1.595423720506083,0,1,紧急
90.93,14.01,55.99,5,1,1,1090,-1.5214209796811662,-0.6156587909254752,-1.0952245974373083,-1.0769949117532498,0,1,紧急
67.36,15.41,53.44,6,1,1,2079,-0.5999027432674907,-0.5738125651018896,-1.0454372711593174,-0.7369876809293672,0,1,紧急
69.42,13.81,46.68,0,1,1,1527,-1.0417813451539464,-1.6904293200232405,-1.0732255462912192,-1.2704186134461088,0,1,紧急
7.6,19.22,85.58,7,1,2,3644,1.800217216460661,0.8291198703908044,-1.1757008732740177,0.49902430578893037,1,2,高
23.74,16.93,85.41,9,1,2,3276,0.8436317673718671,1.1062442912991088,-1.194226390028619,0.26483914762399774,1,2,高
63.46,17.82,83.8,5,2,2,14773,0.08526398265417032,0.47548584703641283,0.2817377612153347,0.2809423845093191,1,2,高
33.61,20.0,90.9,5,1,2,5809,1.3518346026003802,0.7540592713272943,-1.066712439106323,0.3587885185477204,1,2,高
85.17,12.9,36.06,4,1,1,2382,-1.6513219408909743,-1.5395234080249778,-1.030183924483654,-1.4103297867846887,0,1,紧急
81.09,15.38,49.73,7,1,1,3409,-0.9446146033931858,-0.5774797438103352,-0.9784836372364382,-0.8321213765422089,0,1,紧急
56.23,13.38,48.46,4,2,1,4459,-0.8228256877899077,-1.0530008078549882,-0.02843272929498194,-0.6402225104602829,0,1,紧急
100.0,15.39,74.35,1,1,2,959,-1.4068287455717665,-0.46288043475311547,-1.3108666680732142,-1.057666895101054,0,1,紧急
100.0,14.45,46.79,10,2,1,9375,-1.6366939693768803,-0.26714094966210605,0.2190440108289845,-0.568121156413276,3,4,低
20.3,17.51,70.35,9,2,2,6608,1.0699917263881078,0.5153547462539438,-0.1292971417773802,0.49064943147448553,1,2,高
24.18,19.38,86.64,8,1,2,3421,1.4319368243657573,1.0126069499735564,-1.186926933698681,0.4333742381099465,1,2,高
61.72,15.75,45.78,1,2,2,3133,-0.3781730289021787,-1.5838441998221964,-0.3042323883052043,-0.7598080128617918,0,1,紧急
57.53,18.08,68.87,6,1,2,892,0.29455662520869513,0.03159418656125104,-1.314239520308427,-0.32067654832755244,3,4,低
100.0,15.1,49.75,6,1,1,2018,-1.4777446124903657,-0.7185922743460236,-1.0485080769257051,-1.0816737940961938,0,1,紧急
79.69,15.67,49.42,9,1,1,2078,-0.8392977145993953,-0.30584832000072404,-1.045487612237455,-0.7272386087378319,0,1,紧急
62.81,14.83,53.93,5,1,1,1968,-0.6299311560103152,-0.6964843196633929,-1.0510251308325804,-0.7901991331624274,0,1,紧急
33.05,19.43,86.46,5,2,2,6245,1.22620865223459,0.579852791911588,-0.1475709531412939,0.5588647586234462,1,2,高
9.89,18.67,97.13,13,1,2,1358,1.609451363863036,2.133675597474595,-1.2907805778963504,0.8363806913331304,1,2,高
78.02,14.74,62.49,5,2,1,13008,-1.0256820590177704,-0.36062678277185156,0.4019331477025342,-0.33441804504615924,3,4,低
87.96,15.08,53.89,1,1,2,3598,-1.1867865738063783,-1.2656427250335982,-1.1780165628683428,-1.2104591907969313,0,1,紧急
72.25,13.14,43.05,5,1,1,2449,-1.2751606599879748,-1.123368665618997,-1.0268110722484411,-1.142756494775262,0,1,紧急
62.37,15.34,44.1,1,3,2,13776,-0.4944052954902313,-1.6497601650065177,1.1287404822093214,-0.3518962705884049,3,4,低
57.24,18.29,93.07,13,1,1,3325,0.3530354203165073,1.974378681612485,-0.9827122877999884,0.4614771444779571,1,2,高
33.03,20.16,79.49,21,2,2,16872,1.4052124500613985,2.5767359182946654,0.3874036842259542,1.4663322048609717,2,3,中
83.54,12.51,46.84,4,1,1,1746,-1.7066389366967674,-1.1165626314255834,-1.062200850179106,-1.2970244905469657,0,1,紧急
37.5,17.87,86.32,17,2,1,25247,0.7353840904608101,2.277126727696059,1.0180576030274378,1.3468994873662217,2,3,中
90.27,12.95,52.75,5,1,1,6020,-1.7644130755439469,-0.7427824380666661,-0.8470430822194169,-1.12017498293434,0,1,紧急
89.38,13.52,52.84,0,2,2,3711,-1.6031574953788508,-1.4487374476807293,-0.2751352451417274,-1.1163858242771514,0,1,紧急
71.17,12.4,30.96,1,3,2,15573,-1.4295804582056062,-2.165317178412458,1.219203399622415,-0.8100310089989339,0,1,紧急
22.87,19.66,89.61,7,1,2,1836,1.5325968441748121,0.9872397154460512,-1.2667175425466237,0.432532801614782,1,2,高
25.95,19.01,63.45,6,2,2,16762,1.2979652391628758,-0.18106327254530902,0.38186616563082887,0.5001777699620056,1,2,高
83.92,15.65,32.29,7,1,1,1404,-0.9481286944221009,-1.2617502395332885,-1.0794174989021323,-1.0966810906784266,0,1,紧急
86.58,16.15,61.43,7,2,1,8393,-0.891221899918416,-0.11842212913381259,0.1696090720979562,-0.28377432259869745,3,4,低
4.84,18.74,70.45,14,1,1,2698,1.7506583872478654,1.2287645376448053,-1.014276143792203,0.669748261253025,1,2,高
23.84,18.69,70.34,18,2,1,21559,1.2715605024778944,1.7920375889806963,0.8323997068563254,1.3029787280760414,2,3,中
24.7,18.4,83.35,5,2,2,7505,1.1795125792645342,0.4578297849334694,-0.0841411946880397,0.5228677563334813,1,2,高
100.0,14.28,42.42,3,2,1,14450,-1.6782653396395073,-1.431881641376978,0.474524982376814,-0.8905100567941409,0,1,紧急
83.64,13.2,66.75,1,2,2,4374,-1.5403652967731567,-0.7610717058250444,-0.2417591103365627,-0.8528846494978022,0,1,紧急
56.84,13.21,41.93,4,3,1,32547,-0.8793860747267255,-1.3092098868154747,2.28274024932829,0.01120462962277502,3,4,低
9.53,19.53,80.95,19,1,1,1143,1.8285995669511224,2.350225542081465,-1.0925565202960206,1.0478037629314292,2,3,中
35.25,20.11,80.34,5,1,2,3237,1.338435384624082,0.33973034731156104,-1.1961896920759816,0.17242793469121787,3,4,低
38.77,20.47,84.56,4,1,2,1922,1.3399748767343727,0.36340772973667557,-1.2623882098267984,0.15924199794033023,3,4,低
17.57,18.14,73.63,6,3,2,18600,1.2911323264885841,0.21835608791682737,1.3715858431446377,0.9563636346892517,1,2,高
94.68,16.34,57.52,9,2,1,-163,-1.0437942639195938,0.011960797852253208,-0.2611091924465225,-0.4321650902792973,3,4,低
40.14,18.98,91.66,6,1,2,4207,0.9419501861353315,0.9257756428414172,-1.1473588462826032,0.25246965612573236,1,2,高
36.25,19.94,86.39,5,3,2,34412,1.2722918558791758,0.5771062933622414,2.1675789706548407,1.3313996441536475,2,3,中
36.24,18.53,73.96,5,2,2,18422,0.9277397417563283,0.08940662238538857,0.46543235533908445,0.49418840981890744,1,2,高
72.8,15.1,45.86,9,1,1,3100,-0.8093819017723539,-0.4455273890817857,-0.9940390303809267,-0.7473606269150606,0,1,紧急
79.87,16.78,43.91,5,3,1,26807,-0.5722841090584652,-1.0896259691555945,1.9937824608190207,0.09369811392242644,3,4,低
23.28,18.69,83.69,11,2,2,23339,1.2853209112279709,1.3225533871861643,0.7129594365411884,1.1104636888437536,2,3,中
48.57,16.78,61.84,7,1,2,3616,0.19682445143689395,-0.10233549477335308,-1.1771104234618677,-0.35370007222097744,3,4,低
72.16,16.31,61.41,0,3,1,62754,-0.4977653790626448,-1.1124875538535675,3.8033931966278534,0.7035034684171589,1,2,高
51.88,18.07,63.9,8,1,2,2430,0.43094394591224566,0.12038727837149475,-1.2368149421329466,-0.21961429666448185,3,4,低
25.61,18.59,81.85,5,1,2,2533,1.2036140347509487,0.39897624459032566,-1.2316298110847839,0.13546912451624715,3,4,低
84.28,15.25,50.73,7,2,1,16564,-1.0547896603289617,-0.5382440502482393,0.580946021559496,-0.34537747043291545,3,4,低
48.7,18.59,82.46,5,1,2,3219,0.6362428953951073,0.422910017663204,-1.1970958314824567,-0.03579922162544302,3,4,低
75.12,14.24,52.87,7,2,1,7148,-1.076691535485709,-0.45427966602535397,0.10693442981676454,-0.47966342624572367,3,4,低
49.28,18.56,81.53,16,2,1,18428,0.6146549193113917,1.9472905111266894,0.6747817912078024,1.0829210726526062,2,3,中
90.85,13.67,36.44,5,1,1,2197,-1.6025979475278371,-1.382716600064451,-1.039497023939092,-1.3442250930476936,0,1,紧急
0.0,18.9,58.08,5,1,2,925,1.908713629843396,-0.5336561913806949,-1.3125782647298894,0.03193825961494223,3,4,低
52.21,19.21,80.13,7,2,2,3246,0.701607851844827,0.6152853404773814,-0.29854384647566645,0.34510283214073917,1,2,高
13.3,18.92,67.57,5,3,2,20605,1.586794671471737,-0.1613094594764045,1.4725197048103318,0.9609489611695639,1,2,高
29.27,19.72,70.48,12,3,2,54166,1.3900072782162065,0.9461471196378078,3.162016628183082,1.8207514069642494,2,3,中
76.88,12.73,37.78,6,1,1,1980,-1.489190117335501,-1.1882435262843118,-1.0504210378949304,-1.2442357742378198,0,1,紧急
83.97,12.02,40.4,6,1,1,2897,-1.8370283261893663,-1.0854460091516207,-1.0042582692428397,-1.311389522075816,0,1,紧急
7.79,19.36,74.64,5,2,2,18205,1.829783752447662,0.1160868940076141,0.4545083413832462,0.8026706729628574,1,2,高
85.49,15.32,39.37,7,2,1,3439,-1.0674043490432032,-0.983961529113649,-0.07978062899523539,-0.7159703045281082,0,1,紧急
100.0,15.51,45.59,5,2,1,8803,-1.3774842489157948,-1.023710003971273,0.19024891413433256,-0.7451267054150241,0,1,紧急
69.98,15.95,67.57,1,2,2,7994,-0.5322315635391904,-0.7288984371041259,-0.059524407478800535,-0.4436684671265304,3,4,低
10.88,20.1,86.28,5,3,2,36714,1.9348135121159111,0.572790367070411,2.2834641325273735,1.5904881746144552,2,3,中
37.92,18.45,78.44,17,1,1,4720,0.8668955177354499,1.967949462426743,-0.9124864837981712,0.6549567100759617,1,2,高
0.0,21.1,82.4,4,2,2,20766,2.4466960685362156,0.27865863164254834,0.5834318424933922,1.1068799837677843,2,3,中
79.33,13.06,51.92,3,3,1,17248,-1.4686945398131641,-1.0591425525370666,1.512572094902626,-0.3547732598769084,3,4,低
6.99,17.91,84.74,7,2,2,10706,1.4948621446404917,0.7961618877986437,0.07700059643010855,0.79546616685894,1,2,高
84.63,12.74,46.97,1,1,2,4417,-1.677178970851839,-1.5371537244833022,-1.1367872198737277,-1.4531215558078805,0,1,紧急
13.18,18.64,82.25,6,2,2,16324,1.5212728382923424,0.5565677664220946,0.3598167734066024,0.8162832194373706,1,2,高
12.52,19.39,104.1,5,2,2,7080,1.7208935669904717,1.2719704263469602,-0.1055361528964786,0.9718110087675003,1,2,高
48.97,19.95,93.55,7,2,2,6917,0.9621793747059069,1.141828348080709,-0.11374174863289167,0.670396694732546,1,2,高
0.0,19.5,91.92,9,1,2,1790,2.055436113123256,1.3616686563883535,-1.269033232140949,0.7334806372032887,1,2,高
45.01,18.2,77.37,6,1,2,3355,0.6315445460628111,0.36509758183906654,-1.1902494448557561,-0.05459666798051982,3,4,低
4.61,19.49,83.54,20,1,1,5668,1.9397130877986146,2.593743232814224,-0.8647631417238181,1.241686849634906,2,3,中
46.68,19.99,87.01,11,1,2,2287,1.0282311165156512,1.4528158898123233,-1.2440137163066098,0.4272224774397068,1,2,高
43.16,20.01,100.78,7,2,2,9898,1.1196158638159392,1.425502412534663,0.03632500529500584,0.8679133900287491,1,2,高
35.77,21.05,56.73,6,1,2,1403,1.5555230860184104,-0.444727133282594,-1.2885152293801627,-0.04891751799723565,3,4,低
100.0,13.38,50.61,1,1,1,702,-1.8983490645592964,-1.394335799917273,-1.1147569357546594,-1.4721456631569798,0,1,紧急
100.0,18.1,43.88,7,3,1,39183,-0.7441321960910668,-0.8070085511485963,2.616803643848762,0.3350671885860479,1,2,高
21.83,17.46,67.3,7,2,2,11726,1.0201694503035643,0.11189139207569054,0.12834849613036198,0.42245187055294,1,2,高
29.23,18.89,74.77,20,2,1,15686,1.1880240626850256,2.249646200274642,0.5367465549547682,1.3321514138009913,2,3,中
66.36,17.47,70.42,4,1,1,2533,-0.07158339219102636,-0.19138497723136114,-1.0225824216848909,-0.42326536494183475,3,4,低
50.79,18.58,80.51,9,1,2,3124,0.5824417094458111,0.9139893928448389,-1.2018782339055194,0.1098614221766886,3,4,低
100.0,14.26,58.5,3,3,1,43738,-1.683156089082169,-0.8009716888984751,2.84610725476509,0.09667010442422375,3,4,低
27.4,19.17,83.02,6,2,2,14945,1.301461604904866,0.5867792504649082,0.2903964266549853,0.7298702602316138,1,2,高
56.92,19.41,93.41,5,3,2,15232,0.6347804798199086,0.8525408621681548,1.2020370919775263,0.8937999575427948,1,2,高
83.54,12.57,36.23,5,1,1,2946,-1.6919666883687812,-1.3909560957124913,-1.001791556414102,-1.3646809157535158,0,1,紧急
26.82,19.32,62.59,6,3,2,24607,1.3523940776445529,-0.2148059690087115,1.67398469951662,0.9301444011899671,1,2,高
64.72,13.42,33.5,5,1,1,2567,-1.02166181441914,-1.498069539137013,-1.020870825028216,-1.181767257335185,0,1,紧急
67.04,14.72,60.21,6,2,1,18132,-0.7607705083249997,-0.30818691968649997,0.6598808320791013,-0.143306906323254,3,4,低
97.03,15.65,58.73,4,1,1,2278,-1.2702696921247898,-0.6500502349722629,-1.0354193966099543,-0.9846070087963225,0,1,紧急
17.53,20.89,81.86,8,2,2,13997,1.9645932611938988,0.825060334746738,0.24267308458063208,1.0172596078579252,2,3,中
40.57,19.27,71.37,6,2,2,14846,1.00230002490655,0.12968342046649095,0.2854126599193725,0.47385944750687053,1,2,高
53.16,17.88,75.23,17,1,1,1804,0.3530294633496384,1.8420028860924154,-1.059281067647131,0.391847422464413,1,2,高
63.44,19.07,81.44,14,1,1,2503,0.39142726599019023,1.6599648098922397,-1.024092654029016,0.35499318228972904,1,2,高
63.55,13.31,48.25,1,2,2,19163,-1.0198115109295132,-1.4869320367238192,0.5027350942389744,-0.6785707442064013,0,1,紧急
83.66,12.95,42.54,1,2,2,9690,-1.601991107976077,-1.7109678469633873,0.02585406104240514,-1.105720395449667,0,1,紧急
22.85,18.51,88.89,5,2,2,12276,1.2518701943913935,0.6751955272674813,0.15603608910598882,0.6989806581388791,1,2,高
84.4,14.74,56.21,1,3,2,25096,-1.1824524301347161,-1.1746159159695357,1.6986014867258594,-0.23656273839453246,3,4,低
100.0,12.48,55.26,6,3,1,14855,-2.118432789479086,-0.502403602818875,1.3921058949195806,-0.42511446571947414,3,4,低
88.96,13.97,56.53,6,2,1,8166,-1.4827953263563982,-0.45257427199501304,0.15818164736074294,-0.5987579853828892,0,1,紧急
84.84,13.21,43.93,4,2,1,6669,-1.5674065122305612,-1.230738499691283,0.08282105338890045,-0.9137986087530025,0,1,紧急
96.16,15.12,67.27,5,1,1,1890,-1.3784967744757495,-0.17308016754503316,-1.0549517349273057,-0.866811388638631,0,1,紧急
21.01,17.53,88.52,11,1,2,2068,1.0574362433083508,1.5120617870910877,-1.255038412418723,0.45336850779671517,1,2,高
97.07,15.67,62.73,6,2,1,12897,-1.266361829021419,-0.20931297191001833,0.3963452880292713,-0.3661795263754335,3,4,低
100.0,15.84,50.42,1,3,2,14826,-1.296786883111872,-1.401790581694071,1.1815986142537,-0.5207134371337483,3,4,低
38.82,19.36,74.33,6,3,2,72132,1.0673096747425186,0.2458210734102947,4.066444438001467,1.7726982892522223,2,3,中
64.62,16.83,53.58,7,3,1,24341,-0.18533181859704334,-0.4264223235962658,1.8696413621319374,0.4063087920181542,1,2,高
23.81,18.82,78.3,18,2,1,6804,1.3040875386096655,2.10435370973498,0.08961709893746339,1.1758510701039027,2,3,中
30.19,19.57,79.54,4,1,2,3896,1.3307202715925444,0.16644454805495404,-1.163014921583367,0.12236706617637982,3,4,低
70.84,14.63,57.95,4,3,1,23575,-0.876153083049642,-0.6806540759506975,1.8310800962786096,0.0759974040437501,3,4,低
39.22,20.46,69.89,14,3,2,35775,1.3264720306960163,1.2067925492500315,2.2361938601562574,1.584027795435987,2,3,中
17.52,20.78,79.61,6,3,2,24936,1.937939860844081,0.45298553541816117,1.6905469142238587,1.3570908671269735,2,3,中
98.16,14.13,51.63,4,2,1,14040,-1.669733188852077,-0.9286236592631439,0.45388514034043764,-0.7249982632613768,0,1,紧急
23.51,21.37,87.65,15,2,1,14736,1.935029740093753,2.0455157113197866,0.48892253072414,1.4987677313117074,2,3,中
43.54,18.57,72.63,15,2,1,10157,0.7581444837210094,1.4561955940171047,0.2584107339325122,0.8295047269531284,1,2,高
25.09,19.05,64.94,8,1,2,6675,1.3288787943429603,0.1611923996760745,-1.023117065439245,0.1657827179385319,3,4,低
76.48,14.93,47.55,3,3,1,37878,-0.9413788152497707,-1.2306025334034258,2.5511085368793203,0.1046991266348064,3,4,低
28.79,18.68,61.71,14,2,1,7197,1.147482943269278,0.8858445759120869,0.10940114264550219,0.7195463095056676,1,2,高
64.94,13.87,45.06,6,1,1,2760,-0.9170258268253468,-0.9026076771522534,-1.0111549969476776,-0.9429902286897331,0,1,紧急
98.25,14.79,48.24,5,1,1,1278,-1.510549951507637,-0.9197354160317187,-1.0857604747474576,-1.1725995650799814,0,1,紧急
37.17,20.58,75.05,9,2,2,17912,1.4061894522406613,0.6997625059957949,0.4397584054889577,0.8519901082443557,1,2,高
79.7,12.99,38.9,8,2,1,8714,-1.4949038615009247,-0.8605050606809037,0.18576855818009477,-0.7311087028988329,0,1,紧急
100.0,13.27,39.85,2,1,2,1823,-1.9252481864939375,-1.674614618238495,-1.2673719765624112,-1.625494517934411,0,1,紧急
33.11,18.72,74.52,16,1,2,3636,1.0511127175111525,1.6722482992563965,-1.1761036018991178,0.5310076327494481,1,2,高
65.54,18.56,98.67,15,1,1,2689,0.21511162238952128,2.477893054374084,-1.0147292134954404,0.5741426539678621,1,2,高
40.8,20.92,70.93,10,2,2,7771,1.4001352574752401,0.6800086929268904,-0.0707504679034638,0.6761669144739527,1,2,高
50.47,19.83,70.97,24,2,1,20982,0.8959766403265149,2.6681395423663994,0.8033529047709859,1.4621825543021485,2,3,中
14.71,18.98,96.82,13,2,2,27189,1.5668201763397078,2.121512532470345,0.9067725873705764,1.5374377261142984,2,3,中
11.93,18.74,77.01,5,1,2,1913,1.5764417836085016,0.20907548774978166,-1.2628412795300359,0.1865941703456352,3,4,低
96.23,15.81,35.41,5,3,1,24916,-1.2114859697976699,-1.42312936443341,1.8985874820610018,-0.2644952014523687,3,4,低
19.01,18.15,93.77,5,1,2,2187,1.2581937929954314,0.8666657118505093,-1.24904782412036,0.3055345020611134,1,2,高
22.06,19.92,91.11,16,2,1,4545,1.6160800353000648,2.323168455451569,-0.024103396575156665,1.3171011842765272,2,3,中
70.75,11.83,54.61,10,2,1,14997,-1.5586465107589156,0.039682173993484254,0.5020615521180283,-0.3459583000815559,3,4,低
54.0,13.92,46.2,1,2,2,7999,-0.6359795394225503,-1.567365208526116,-0.059272702088113034,-0.7606820745193281,0,1,紧急
21.7,22.06,80.5,8,3,2,34823,2.148236202718518,0.7716997915022875,2.1882691537693546,1.6979846646334025,2,3,中
10.33,17.0,71.8,6,1,2,2607,1.1902620356685567,0.1465547686981919,-1.2279045713026087,0.04723460082819053,3,4,低
23.07,18.17,68.97,6,1,2,1980,1.1633215790000382,0.035517755917460425,-1.2594684272948233,-0.009527432637486066,3,4,低
67.73,14.53,42.29,8,3,1,18516,-0.824187417383062,-0.7274960595053985,1.5764045819809802,-0.005690506929102335,3,4,低
62.77,18.63,84.49,6,1,2,4877,0.3002941244347535,0.6444557200011892,-1.1136303239304761,-0.04677335890473833,3,4,低
59.24,18.35,88.4,5,1,2,2129,0.31856335167993416,0.6559700374220544,-1.2519676066523353,-0.08205060075790943,3,4,低
84.73,13.54,51.33,6,3,1,25192,-1.484006208993588,-0.656599878517912,1.9124816196269525,-0.09348760446417426,3,4,低
39.07,19.43,85.92,5,1,2,1377,1.0782842581712655,0.5586655173880565,-1.2898240974117376,0.1280601308649409,3,4,低
63.88,17.96,70.17,12,1,1,1587,0.10917892219024683,0.933984054633558,-1.0702050816029691,0.0006897905307507446,3,4,低
69.57,14.19,64.69,-1,2,1,14470,-0.9525429295157105,-1.1256917233768229,0.4755318039395641,-0.5432777595562717,3,4,低
100.0,13.28,42.86,1,1,2,2472,-1.9228028117726068,-1.6984124250235164,-1.2347006168511716,-1.6219869723143332,0,1,紧急
100.0,13.35,46.93,8,1,1,1696,-1.9056851887232897,-0.5454424413772733,-1.0647179040859813,-1.172480408407163,0,1,紧急
12.9,19.97,86.0,11,1,2,2903,1.8533878806044024,1.4131878393146062,-1.2130036121739076,0.7012803830685904,1,2,高
73.95,14.59,35.41,2,2,1,4334,-0.9623539948148566,-1.8488210976542012,-0.03472536406216994,-0.9570452562219623,0,1,紧急
99.07,18.31,42.74,5,3,1,42249,-0.6699272195545963,-1.1355317306232466,2.7711493894183477,0.29994710067099883,1,2,高
38.48,17.91,67.14,6,2,2,3456,0.7210848740334997,-0.03628356330117509,-0.28797222006679074,0.13578233778298934,3,4,低
66.18,12.52,40.69,5,1,1,1588,-1.2776208907230582,-1.2159649024255434,-1.0701547405248317,-1.1889427225691325,0,1,紧急
35.71,19.59,73.27,6,1,2,4194,1.1999727062130219,0.20423123823447287,-1.148013280298391,0.09606812815193433,3,4,低
47.04,20.01,92.52,8,3,2,58612,1.0242758889046935,1.2433128281186803,3.3858330615824217,1.871175821293554,2,3,中
98.85,14.02,52.07,3,2,1,5167,-1.7135871001394913,-1.0532571985027521,0.0072087540263704245,-0.927926890043548,0,1,紧急
73.81,12.68,45.74,8,1,1,1704,-1.4259804644015577,-0.5921329167161674,-1.0643151754608813,-1.0268890686129222,0,1,紧急
49.0,18.7,83.87,5,1,2,1653,0.6557703697850641,0.4782323455857598,-1.275929959845787,-0.036426191365118765,3,4,低
36.68,20.31,92.23,12,1,2,1985,1.3522046924210418,1.7995234546133945,-1.2592167219041357,0.6478027819621236,1,2,高
60.46,20.24,78.74,6,1,2,-403,0.75076114066311,0.4188504820191376,-1.3794312164964937,-0.05838498449994162,3,4,低
29.7,18.11,82.48,6,2,2,15926,0.9857359199345365,0.5655919759413768,0.3397810243078761,0.6328260932833267,1,2,高
